COUNTRY,YEAR,PRODUCT,VALUE
BGR,2018,Oil and petroleum products (excluding biofuel portion),4703.479
BGR,2019,Oil and petroleum products (excluding biofuel portion),4827.892
BGR,2020,Oil and petroleum products (excluding biofuel portion),4397.124
CYP,2009,Oil and petroleum products (excluding biofuel portion),2936.099
CYP,2010,Oil and petroleum products (excluding biofuel portion),2811.782
CYP,2011,Oil and petroleum products (excluding biofuel portion),2776.845
CYP,2012,Oil and petroleum products (excluding biofuel portion),2599.409
CYP,2013,Oil and petroleum products (excluding biofuel portion),2299.458
CYP,2014,Oil and petroleum products (excluding biofuel portion),2330.931
CYP,2015,Oil and petroleum products (excluding biofuel portion),2369.9
CYP,2016,Oil and petroleum products (excluding biofuel portion),2572.326
CYP,2017,Oil and petroleum products (excluding biofuel portion),2623.583
CYP,2018,Oil and petroleum products (excluding biofuel portion),2627.532
CYP,2019,Oil and petroleum products (excluding biofuel portion),2609.186
CYP,2020,Oil and petroleum products (excluding biofuel portion),2231.709
CZE,2009,Oil and petroleum products (excluding biofuel portion),9529.492
CZE,2010,Oil and petroleum products (excluding biofuel portion),9296.314
CZE,2011,Oil and petroleum products (excluding biofuel portion),9054.179
CZE,2012,Oil and petroleum products (excluding biofuel portion),8917.288
CZE,2013,Oil and petroleum products (excluding biofuel portion),8566.012
CZE,2014,Oil and petroleum products (excluding biofuel portion),9104.043
CZE,2015,Oil and petroleum products (excluding biofuel portion),8905.423
CZE,2016,Oil and petroleum products (excluding biofuel portion),8307.679
CZE,2017,Oil and petroleum products (excluding biofuel portion),9672.407
CZE,2018,Oil and petroleum products (excluding biofuel portion),9814.983
CZE,2019,Oil and petroleum products (excluding biofuel portion),9867.998
CZE,2020,Oil and petroleum products (excluding biofuel portion),8609.93
DEU,2009,Oil and petroleum products (excluding biofuel portion),114639.601
DEU,2010,Oil and petroleum products (excluding biofuel portion),115961.204
DEU,2011,Oil and petroleum products (excluding biofuel portion),112131.706
DEU,2012,Oil and petroleum products (excluding biofuel portion),112094.047
DEU,2013,Oil and petroleum products (excluding biofuel portion),114384.92
DEU,2014,Oil and petroleum products (excluding biofuel portion),112031.934
DEU,2015,Oil and petroleum products (excluding biofuel portion),112284.158
DEU,2016,Oil and petroleum products (excluding biofuel portion),113590.283
DEU,2017,Oil and petroleum products (excluding biofuel portion),115461.197
DEU,2018,Oil and petroleum products (excluding biofuel portion),110161.655
DEU,2019,Oil and petroleum products (excluding biofuel portion),111341.751
DEU,2020,Oil and petroleum products (excluding biofuel portion),100784.472
DNK,2009,Oil and petroleum products (excluding biofuel portion),8020.627
DNK,2010,Oil and petroleum products (excluding biofuel portion),8513.314
DNK,2011,Oil and petroleum products (excluding biofuel portion),8042.78
DNK,2012,Oil and petroleum products (excluding biofuel portion),7642.474
DNK,2013,Oil and petroleum products (excluding biofuel portion),7449.591
DNK,2014,Oil and petroleum products (excluding biofuel portion),7394.339
DNK,2015,Oil and petroleum products (excluding biofuel portion),7449.556
DNK,2016,Oil and petroleum products (excluding biofuel portion),7497.054
DNK,2017,Oil and petroleum products (excluding biofuel portion),7539.07
DNK,2018,Oil and petroleum products (excluding biofuel portion),7662.102
DNK,2019,Oil and petroleum products (excluding biofuel portion),7671.754
DNK,2020,Oil and petroleum products (excluding biofuel portion),6359.524
EST,2009,Oil and petroleum products (excluding biofuel portion),817.979
EST,2010,Oil and petroleum products (excluding biofuel portion),814.946
EST,2011,Oil and petroleum products (excluding biofuel portion),756.859
EST,2012,Oil and petroleum products (excluding biofuel portion),960.037
EST,2013,Oil and petroleum products (excluding biofuel portion),922.371
EST,2014,Oil and petroleum products (excluding biofuel portion),771.008
EST,2015,Oil and petroleum products (excluding biofuel portion),617.646
EST,2016,Oil and petroleum products (excluding biofuel portion),727.446
EST,2017,Oil and petroleum products (excluding biofuel portion),528.142
EST,2018,Oil and petroleum products (excluding biofuel portion),428.411
EST,2019,Oil and petroleum products (excluding biofuel portion),213.627
EST,2020,Oil and petroleum products (excluding biofuel portion),251.035
GRC,2009,Oil and petroleum products (excluding biofuel portion),19239.544
GRC,2010,Oil and petroleum products (excluding biofuel portion),17245.728
GRC,2011,Oil and petroleum products (excluding biofuel portion),15925.839
GRC,2012,Oil and petroleum products (excluding biofuel portion),15038.565
GRC,2013,Oil and petroleum products (excluding biofuel portion),13112.679
GRC,2014,Oil and petroleum products (excluding biofuel portion),13402.775
GRC,2015,Oil and petroleum products (excluding biofuel portion),13832.402
GRC,2016,Oil and petroleum products (excluding biofuel portion),13994.347
GRC,2017,Oil and petroleum products (excluding biofuel portion),14056.766
GRC,2018,Oil and petroleum products (excluding biofuel portion),13631.947
GRC,2019,Oil and petroleum products (excluding biofuel portion),14318.367
GRC,2020,Oil and petroleum products (excluding biofuel portion),11194.104
ESP,2009,Oil and petroleum products (excluding biofuel portion),72005.054
ESP,2010,Oil and petroleum products (excluding biofuel portion),69341.413
ESP,2011,Oil and petroleum products (excluding biofuel portion),66749.312
ESP,2012,Oil and petroleum products (excluding biofuel portion),61880.195
ESP,2013,Oil and petroleum products (excluding biofuel portion),58081.301
ESP,2014,Oil and petroleum products (excluding biofuel portion),57768.009
ESP,2015,Oil and petroleum products (excluding biofuel portion),59961.551
ESP,2016,Oil and petroleum products (excluding biofuel portion),61703.346
ESP,2017,Oil and petroleum products (excluding biofuel portion),63981.47
ESP,2018,Oil and petroleum products (excluding biofuel portion),64513.363
ESP,2019,Oil and petroleum products (excluding biofuel portion),63312.047
ESP,2020,Oil and petroleum products (excluding biofuel portion),52046.121
FIN,2009,Oil and petroleum products (excluding biofuel portion),10015.781
FIN,2010,Oil and petroleum products (excluding biofuel portion),10256.742
FIN,2011,Oil and petroleum products (excluding biofuel portion),10128.969
FIN,2012,Oil and petroleum products (excluding biofuel portion),9425.681
FIN,2013,Oil and petroleum products (excluding biofuel portion),8488.32
FIN,2014,Oil and petroleum products (excluding biofuel portion),9532.714
FIN,2015,Oil and petroleum products (excluding biofuel portion),8727.475
FIN,2016,Oil and petroleum products (excluding biofuel portion),9506.607
FIN,2017,Oil and petroleum products (excluding biofuel portion),9174.259
FIN,2018,Oil and petroleum products (excluding biofuel portion),9185.763
FIN,2019,Oil and petroleum products (excluding biofuel portion),8870.506
FIN,2020,Oil and petroleum products (excluding biofuel portion),8152.937
FRA,2009,Oil and petroleum products (excluding biofuel portion),88709.351
FRA,2010,Oil and petroleum products (excluding biofuel portion),85011.935
FRA,2011,Oil and petroleum products (excluding biofuel portion),87726.638
FRA,2012,Oil and petroleum products (excluding biofuel portion),85061.844
FRA,2013,Oil and petroleum products (excluding biofuel portion),82960.723
FRA,2014,Oil and petroleum products (excluding biofuel portion),82104.411
FRA,2015,Oil and petroleum products (excluding biofuel portion),82942.854
FRA,2016,Oil and petroleum products (excluding biofuel portion),80216.142
FRA,2017,Oil and petroleum products (excluding biofuel portion),80891.994
FRA,2018,Oil and petroleum products (excluding biofuel portion),78480.372
FRA,2019,Oil and petroleum products (excluding biofuel portion),79010.923
FRA,2020,Oil and petroleum products (excluding biofuel portion),65921.054
GEO,2013,Oil and petroleum products (excluding biofuel portion),1072.382
GEO,2014,Oil and petroleum products (excluding biofuel portion),1128.151
GEO,2015,Oil and petroleum products (excluding biofuel portion),1267.651
GEO,2016,Oil and petroleum products (excluding biofuel portion),1505.132
GEO,2017,Oil and petroleum products (excluding biofuel portion),1391.764
GEO,2018,Oil and petroleum products (excluding biofuel portion),1377.043
GEO,2019,Oil and petroleum products (excluding biofuel portion),1487.474
GEO,2020,Oil and petroleum products (excluding biofuel portion),1374.769
HRV,2009,Oil and petroleum products (excluding biofuel portion),4385.857
HRV,2010,Oil and petroleum products (excluding biofuel portion),3735.701
HRV,2011,Oil and petroleum products (excluding biofuel portion),3672.448
HRV,2012,Oil and petroleum products (excluding biofuel portion),3276.4
HRV,2013,Oil and petroleum products (excluding biofuel portion),3164.606
HRV,2014,Oil and petroleum products (excluding biofuel portion),3123.192
HRV,2015,Oil and petroleum products (excluding biofuel portion),3252.741
HRV,2016,Oil and petroleum products (excluding biofuel portion),3259.544
HRV,2017,Oil and petroleum products (excluding biofuel portion),3482.991
HRV,2018,Oil and petroleum products (excluding biofuel portion),3371.976
HRV,2019,Oil and petroleum products (excluding biofuel portion),3299.005
HRV,2020,Oil and petroleum products (excluding biofuel portion),2807.396
